customer_id,risk_score,prediction,anomaly_score,actual_label,risk_category
SYNID0107686678,0.1958619950219068,0,0.09595382814518355,,Very Low
SYNID0200773570,0.19582679043397488,0,0.09596658189851665,,Very Low
SYNID0105700343,0.19581674610978164,0,0.09597022070927069,,Very Low
SYNID0108756479,0.1957934941493257,0,0.09597864432066872,,Very Low
SYNID0100952088,0.19579184414295384,0,0.09597924207725389,,Very Low
SYNID0109514117,0.195788778259127,0,0.09598035277129613,,Very Low
SYNID0200462989,0.1957691345035537,0,0.09598746921911827,,Very Low
SYNID0109052079,0.19563562144055985,0,0.0960358377066422,,Very Low
SYNID0106025712,0.1956146482233866,0,0.09604343578558994,,Very Low
SYNID0200925472,0.19560987084307474,0,0.09604516651256773,,Very Low
SYNID0104778459,0.19557404004983384,0,0.09605814712462907,,Very Low
SYNID0107139203,0.19556507936929304,0,0.09606139335803293,,Very Low
SYNID0200478813,0.195562918155903,0,0.09606217631230385,,Very Low
SYNID0200600801,0.1955555599747898,0,0.09606484199971593,,Very Low
SYNID0200484931,0.19554988490265104,0,0.09606689793828693,,Very Low
SYNID0104881027,0.19553933743226393,0,0.096070719026489,,Very Low
SYNID0109502453,0.19552319330549817,0,0.09607656764516753,,Very Low
SYNID0200066917,0.1955018709212659,0,0.09608429221872306,,Very Low
SYNID0200566993,0.1954514097799292,0,0.09610257304481196,,Very Low
SYNID0200800375,0.19539746927957444,0,0.09612211435680001,,Very Low
SYNID0103828461,0.1953583346996859,0,0.09613629184922395,,Very Low
SYNID0107501833,0.19535392713025745,0,0.09613788860284589,,Very Low
SYNID0200317813,0.1953170325978561,0,0.09615125458135121,,Very Low
SYNID0101256793,0.19531060159621755,0,0.0961535843745231,,Very Low
SYNID0200457259,0.1952814550645909,0,0.09616414344357399,,Very Low
SYNID0105840134,0.1952189403042137,0,0.09618679099834926,,Very Low
SYNID0107623581,0.1952108724538417,0,0.09618971378141866,,Very Low
SYNID0102552971,0.1951716953216436,0,0.09620390668949413,,Very Low
SYNID0105691025,0.19516150335884042,0,0.09620759898607273,,Very Low
SYNID0102115182,0.19515664357925327,0,0.09620935956427429,,Very Low
SYNID0200569637,0.1951359860986573,0,0.09621684325965268,,Very Low
SYNID0104958409,0.1951308378031073,0,0.0962187083600668,,Very Low
SYNID0200421328,0.19512438049889494,0,0.096221047682012,,Very Low
SYNID0200190885,0.19510921555997987,0,0.0962265415650993,,Very Low
SYNID0107296256,0.19510688370460796,0,0.09622738633874867,,Very Low
SYNID0106967955,0.19504530867103223,0,0.09624969345369688,,Very Low
SYNID0200188796,0.19503792489242933,0,0.09625236841444773,,Very Low
SYNID0104514178,0.19501306098909957,0,0.09626137599296503,,Very Low
SYNID0200438827,0.19500740842588865,0,0.096263423777107,,Very Low
SYNID0200469102,0.1949879264948717,0,0.09627048159988633,,Very Low
SYNID0106925537,0.19496841198970336,0,0.09627755122347675,,Very Low
SYNID0200460096,0.19495120767541022,0,0.09628378392193027,,Very Low
SYNID0200283190,0.19491853920749444,0,0.09629561890157479,,Very Low
SYNID0105890953,0.19490942358285926,0,0.09629892126739992,,Very Low
SYNID0100768799,0.19490069609485686,0,0.09630208302090248,,Very Low
SYNID0102984457,0.19489591421671087,0,0.09630381537733457,,Very Low
SYNID0108275629,0.194874978365353,0,0.0963113999195696,,Very Low
SYNID0100717407,0.19486817160097472,0,0.096313865842308,,Very Low
SYNID0200349113,0.1948681028819494,0,0.09631389073751484,,Very Low
SYNID0101534130,0.19486447357346395,0,0.09631520554640516,,Very Low
SYNID0106268635,0.19486106270287815,0,0.09631644122063565,,Very Low
SYNID0102505882,0.19485486628873033,0,0.09631868602854943,,Very Low
SYNID0200162036,0.19485149421960427,0,0.0963199076459687,,Very Low
SYNID0108322617,0.19485103603271692,0,0.09632007363576961,,Very Low
SYNID0105141154,0.19481877641591933,0,0.09633176049874476,,Very Low
SYNID0103028153,0.19480272138210616,0,0.09633757684124544,,Very Low
SYNID0200794736,0.1947982557911555,0,0.09633919461463286,,Very Low
SYNID0109529593,0.19479780877969952,0,0.0963393565558508,,Very Low
SYNID0102256402,0.194775236903305,0,0.09634753378957833,,Very Low
SYNID0104190603,0.1947593038542709,0,0.09635330594000424,,Very Low
SYNID0100022897,0.19471915247551483,0,0.09636785179356255,,Very Low
SYNID0104130375,0.1947037702098212,0,0.09637342440877794,,Very Low
SYNID0101822560,0.19470006519703772,0,0.096374766643467,,Very Low
SYNID0100178637,0.19467572984971385,0,0.09638358273918851,,Very Low
SYNID0104433768,0.19462639282039532,0,0.09640145632723712,,Very Low
SYNID0200016849,0.1946111044333553,0,0.0964069949325333,,Very Low
SYNID0107939725,0.19459774994442874,0,0.09641183293427297,,Very Low
SYNID0105201801,0.19459271566847236,0,0.0964136567282024,,Very Low
SYNID0108444868,0.19458716557165812,0,0.09641566739129781,,Very Low
SYNID0200861567,0.19451798010628976,0,0.09644073157785354,,Very Low
SYNID0102706803,0.19451154611817106,0,0.09644306245295348,,Very Low
SYNID0105706023,0.19449145988766553,0,0.09645033919852297,,Very Low
SYNID0100723183,0.19446254327715612,0,0.09646081497282771,,Very Low
SYNID0200151542,0.1944198503600721,0,0.09647628156299526,,Very Low
SYNID0104869667,0.19441767175678998,0,0.09647707081719487,,Very Low
SYNID0103627968,0.19441096007519693,0,0.09647950229378688,,Very Low
SYNID0108616695,0.19439246825137102,0,0.09648620142516745,,Very Low
SYNID0107428412,0.19439204699625867,0,0.09648635403549777,,Very Low
SYNID0103256605,0.1943841556792188,0,0.09648921286489792,0.0,Very Low
SYNID0107765197,0.1942956384751072,0,0.09652128046327907,,Very Low
SYNID0102400890,0.1942868469038185,0,0.09652446543257465,,Very Low
SYNID0105498289,0.19428424059410418,0,0.09652540963425854,,Very Low
SYNID0109041843,0.1942710176141948,0,0.09653019999352702,,Very Low
SYNID0108959031,0.19423665635138485,0,0.0965426482309823,,Very Low
SYNID0102796974,0.19423649026727433,0,0.09654270839915646,,Very Low
SYNID0107341974,0.1942339874205976,0,0.09654361511873538,,Very Low
SYNID0103918841,0.19422493560786191,0,0.09654689436708425,0.0,Very Low
SYNID0106457290,0.1941986489300847,0,0.09655641738166876,,Very Low
SYNID0103587877,0.19419819137751607,0,0.09655658314167165,,Very Low
SYNID0102348086,0.1941908753257639,0,0.09655923356665602,,Very Low
SYNID0109615824,0.19418955972556345,0,0.09655971017613868,,Very Low
SYNID0100111442,0.19418394838469713,0,0.0965617430264426,,Very Low
SYNID0200978930,0.1941647519078964,0,0.09656869743620461,,Very Low
SYNID0200426304,0.19413136256154293,0,0.0965807935723153,,Very Low
SYNID0101751767,0.1941134973966296,0,0.09658726568063825,,Very Low
SYNID0101215725,0.19409903341960014,0,0.09659250562253463,,Very Low
SYNID0200955272,0.19406103891352092,0,0.0966062700943553,,Very Low
SYNID0200007635,0.19405635324749573,0,0.0966079675955106,,Very Low
SYNID0106675561,0.19405562407389418,0,0.09660823175710992,,Very Low
SYNID0109999844,0.19405347528288666,0,0.09660901021105822,,Very Low
SYNID0200568983,0.19404666907120025,0,0.09661147593357,,Very Low
SYNID0200618332,0.1940247814755768,0,0.09661940526926271,,Very Low
SYNID0103782316,0.19401837828749172,0,0.09662172498627064,,Very Low
SYNID0103816826,0.1940086872737463,0,0.09662523580136939,,Very Low
SYNID0107127085,0.1939983034943147,0,0.09662899758837828,,Very Low
SYNID0102875394,0.19399118837741605,0,0.09663157521962445,,Very Low
SYNID0200106632,0.193961755795873,0,0.09664223791750015,,Very Low
SYNID0200188183,0.1939413823038884,0,0.09664961873081368,,Very Low
SYNID0106308800,0.19392021505158574,0,0.09665728710389987,,Very Low
SYNID0103000528,0.19391933717541654,0,0.09665760513676935,,Very Low
SYNID0200801021,0.19391857116218295,0,0.09665788264445813,,Very Low
SYNID0105854655,0.1939099445765576,0,0.09666100784351983,,Very Low
SYNID0200382733,0.19390677285253746,0,0.09666215688085189,,Very Low
SYNID0108833608,0.19389418549631024,0,0.09666671696934798,,Very Low
SYNID0109329155,0.19387395432738502,0,0.09667404622252973,,Very Low
SYNID0106249610,0.19387266783121185,0,0.09667451228834162,0.0,Very Low
SYNID0103124759,0.19387266783121185,0,0.09667451228834162,,Very Low
SYNID0100092221,0.19387266783121185,0,0.09667451228834162,,Very Low
SYNID0104654143,0.19387266783121185,0,0.09667451228834162,,Very Low
SYNID0106795316,0.19386634194619282,0,0.09667680400035661,,Very Low
SYNID0108840780,0.19383589377837915,0,0.09668783462007274,,Very Low
SYNID0200417313,0.19383168200226086,0,0.09668936044261073,,Very Low
SYNID0109146124,0.193820314091193,0,0.09669347875622236,,Very Low
SYNID0200147002,0.19380845314088868,0,0.0966977756857808,,Very Low
SYNID0105572200,0.19379776397637993,0,0.09670164810626602,,Very Low
SYNID0101966220,0.19379379522173532,0,0.09670308588812204,,Very Low
SYNID0104253140,0.19374657416373492,0,0.0967201929119858,,Very Low
SYNID0109118675,0.1937174595324828,0,0.09673074042431834,,Very Low
SYNID0200936071,0.1936804390667742,0,0.09674415202535275,,Very Low
SYNID0108325609,0.19367159847131213,0,0.09674735475489638,,Very Low
SYNID0200901850,0.19364827679379512,0,0.09675580362306496,,Very Low
SYNID0200376876,0.1936143540394447,0,0.09676809299972805,,Very Low
SYNID0200402179,0.19360183615158885,0,0.09677262792154773,,Very Low
SYNID0102218175,0.19359976419175087,0,0.09677337854145956,,Very Low
SYNID0200183035,0.19358145139935365,0,0.09678001281417214,,Very Low
SYNID0102980448,0.19356990972053634,0,0.09678419407955069,,Very Low
SYNID0200367566,0.19355129117730807,0,0.09679093911824321,,Very Low
SYNID0106698782,0.1935433814307938,0,0.09679380462418707,,Very Low
SYNID0105998155,0.19352570109936681,0,0.09680020977189974,,Very Low
SYNID0103708809,0.19352281553838743,0,0.09680125513942484,,Very Low
SYNID0103981341,0.19350534594905058,0,0.0968075839404795,,Very Low
SYNID0200370967,0.1934705153007301,0,0.09682020222472049,,Very Low
SYNID0100765211,0.19345496977512533,0,0.0968258339849723,,Very Low
SYNID0200589004,0.19345324956515633,0,0.09682645717458804,,Very Low
SYNID0109963249,0.19344835698092522,0,0.09682822963710247,,Very Low
SYNID0103843263,0.19344682446043487,0,0.09682878483145241,,Very Low
SYNID0105489186,0.19339699662845503,0,0.09684683622519186,,Very Low
SYNID0108917379,0.19338322378231323,0,0.09685182578742524,,Very Low
SYNID0109775473,0.19336171338889652,0,0.09685961847206809,,Very Low
SYNID0106338483,0.19335760896695078,0,0.09686110540283893,,Very Low
SYNID0200623866,0.19335706692528784,0,0.09686130177115543,,Very Low
SYNID0200429442,0.193354864091727,0,0.096862099803387,,Very Low
SYNID0200549593,0.1933318953194388,0,0.09687042082270114,,Very Low
SYNID0102231034,0.19332178254909257,0,0.0968740844298071,,Very Low
SYNID0106374152,0.19330166601862944,0,0.09688137215230341,,Very Low
SYNID0200713832,0.1932864673674178,0,0.09688687824852371,,Very Low
SYNID0101729973,0.19328270820599258,0,0.09688824009992925,,Very Low
SYNID0109470663,0.19326129409867815,0,0.09689599790249365,,Very Low
SYNID0100765125,0.19320197535116768,0,0.09691748762068719,,Very Low
SYNID0107688282,0.193197368604059,0,0.09691915653146682,,Very Low
SYNID0107689860,0.19319715347552652,0,0.09691923446722461,,Very Low
SYNID0200466923,0.19319602728110305,0,0.09691964245966894,,Very Low
SYNID0100677164,0.19316702338963637,0,0.09693014985371035,,Very Low
SYNID0109982691,0.19316087645520202,0,0.09693237673634514,,Very Low
SYNID0108116399,0.193131228452131,0,0.09694311747612366,,Very Low
SYNID0100461063,0.1931169469807393,0,0.09694829130073185,,Very Low
SYNID0109605935,0.19310855518620354,0,0.09695133144077661,,Very Low
SYNID0200625186,0.19308569276287701,0,0.0969596139324867,,Very Low
SYNID0105393407,0.19306919332999645,0,0.09696559126980142,,Very Low
SYNID0200655473,0.1930529555965353,0,0.09697147379987542,,Very Low
SYNID0200073722,0.1930487985835482,0,0.09697297978308256,,Very Low
SYNID0104032580,0.193016575503618,0,0.0969846534096524,,Very Low
SYNID0103402597,0.1930047723200795,0,0.09698892941173731,,Very Low
SYNID0100506887,0.19297051559005723,0,0.09700133977954356,,Very Low
SYNID0102722796,0.1929621320122717,0,0.09700437694286251,,Very Low
SYNID0104333651,0.1929469827812409,0,0.09700986513537102,,Very Low
SYNID0103183358,0.19294206283653953,0,0.09701164750990854,,Very Low
SYNID0200893492,0.19293671265868845,0,0.09701358574729774,,Very Low
SYNID0101690677,0.19293497647571362,0,0.09701421472353927,,Very Low
SYNID0107524280,0.1929296097826854,0,0.09701615894396953,,Very Low
SYNID0103115311,0.19292239707767614,0,0.09701877192897962,,Very Low
SYNID0102233675,0.1929181752472986,0,0.09702030139392759,,Very Low
SYNID0108320522,0.1928998717700842,0,0.09702693229197934,,Very Low
SYNID0103019947,0.19287443467935939,0,0.09703614752214318,,Very Low
SYNID0103615073,0.19287116576573976,0,0.09703733176886842,,Very Low
SYNID0200726746,0.1928660395379875,0,0.09703918887466406,,Very Low
SYNID0102428673,0.19285509023980005,0,0.0970431555351608,,Very Low
SYNID0107135142,0.19285451514443291,0,0.09704336387801854,,Very Low
SYNID0200398403,0.19285317006016237,0,0.09704385116885211,,Very Low
SYNID0101073614,0.19284164730271253,0,0.09704802557948622,,Very Low
SYNID0105010927,0.19283024243515837,0,0.09705215728152072,,Very Low
SYNID0200192505,0.1927989631420292,0,0.0970634889974259,,Very Low
SYNID0200889429,0.1927397146423303,0,0.09708495326657107,,Very Low
SYNID0101574721,0.19271873488952282,0,0.09709255371321779,,Very Low
SYNID0105240572,0.19271518726605724,0,0.09709383892964146,,Very Low
SYNID0101944744,0.19270853674420496,0,0.09709624824956886,,Very Low
SYNID0107379003,0.19267358529256248,0,0.09710891029787189,,Very Low
SYNID0100406318,0.1926541509702436,0,0.09711595087319491,,Very Low
SYNID0107015360,0.19262321947506994,0,0.09712715659048471,,Very Low
SYNID0107002257,0.19259891135304225,0,0.09713596282315334,,Very Low
SYNID0102254564,0.1925742150001883,0,0.09714490970226852,,Very Low
SYNID0108433379,0.19257287023588937,0,0.09714539687718426,,Very Low
SYNID0104162078,0.19257109688705407,0,0.09714603931769977,,Very Low
SYNID0200596115,0.1925632818539658,0,0.097148870511307,,Very Low
SYNID0200828957,0.1925609792726527,0,0.09714970467968737,,Very Low
SYNID0104703400,0.1925538035662846,0,0.09715230426100291,0.0,Very Low
SYNID0103492070,0.19254166796028152,0,0.09715670069154231,,Very Low
SYNID0100721585,0.19251663510738382,0,0.09716576947631828,,Very Low
SYNID0102655214,0.192487903843458,0,0.09717617810413026,,Very Low
SYNID0200347081,0.19238590064627736,0,0.0972131313449563,,Very Low
SYNID0106968475,0.19237542652839493,0,0.09721692585935632,,Very Low
SYNID0200591686,0.19235840978860874,0,0.09722309060419543,,Very Low
SYNID0200876895,0.19235280037707375,0,0.09722512275555023,,Very Low
SYNID0100935051,0.1923524091016659,0,0.09722526450497354,,Very Low
SYNID0100196866,0.1923507691571864,0,0.09722585861638344,,Very Low
SYNID0104880627,0.19227873534260573,0,0.0972519546895595,,Very Low
SYNID0200472959,0.19226889457424026,0,0.09725551975706104,,Very Low
SYNID0108487707,0.1922620158231281,0,0.09725801175881643,,Very Low
SYNID0102343624,0.19223321767588222,0,0.09726844461680456,,Very Low
SYNID0106886563,0.19223186584719346,0,0.09726893435097439,,Very Low
SYNID0109337968,0.19221836304381393,0,0.09727382608337987,,Very Low
SYNID0103280605,0.19221519670729048,0,0.09727497316895484,,Very Low
SYNID0104249431,0.19219472454673558,0,0.09728238972745618,,Very Low
SYNID0200758360,0.1921835852422669,0,0.09728642522253911,,Very Low
SYNID0106651618,0.19215512937854629,0,0.09729673407965383,,Very Low
SYNID0108317889,0.1921442451087246,0,0.0973006771819786,,Very Low
SYNID0101132953,0.19214005075036766,0,0.09730219669449153,,Very Low
SYNID0108140234,0.19213985354903146,0,0.09730226813566856,,Very Low
SYNID0105950045,0.1921085962371715,0,0.09731359188830241,,Very Low
SYNID0103483124,0.1920478701842684,0,0.0973355914385064,,Very Low
SYNID0200525501,0.19203556459864543,0,0.09734004944846686,,Very Low
SYNID0101658532,0.19201326559527782,0,0.09734812782703145,,Very Low
SYNID0105151032,0.19194251079215305,0,0.09737376054592395,,Very Low
SYNID0104183100,0.19191449911278255,0,0.09738390848601142,,Very Low
SYNID0107269314,0.19187789594229587,0,0.09739716891128608,,Very Low
SYNID0102542584,0.1918401102678731,0,0.09741085772855174,,Very Low
SYNID0101871146,0.19180779599436226,0,0.09742256439230512,,Very Low
SYNID0104721648,0.19180598528690337,0,0.09742322036692791,,Very Low
SYNID0102442045,0.19178315708299323,0,0.097431490461788,,Very Low
SYNID0200521651,0.19177974622691515,0,0.0974327261307627,,Very Low
SYNID0104403321,0.19177827639431702,0,0.09743325861483648,,Very Low
SYNID0107468685,0.19174092992283043,0,0.0974467883197182,,Very Low
SYNID0106780371,0.19173695819067493,0,0.09744822718025292,,Very Low
SYNID0102389068,0.19173402233341263,0,0.09744929076887998,,Very Low
SYNID0200006425,0.19172580646263093,0,0.09745226717609057,,Very Low
SYNID0102764716,0.19172172896484777,0,0.09745374435290183,,Very Low
SYNID0108837702,0.1917089984680959,0,0.09745835629767718,,Very Low
SYNID0100000932,0.1916822788510196,0,0.0974680361554845,,Very Low
SYNID0108878881,0.1916279874877415,0,0.09748770457645012,,Very Low
SYNID0200240410,0.19161398219579664,0,0.09749277834806103,,Very Low
SYNID0100629289,0.19161064409801226,0,0.09749398765850165,,Very Low
SYNID0104632267,0.19158663569326823,0,0.09750268531099565,,Very Low
SYNID0104107795,0.19157574986570977,0,0.09750662897765,,Very Low
SYNID0105518630,0.19154138177189137,0,0.09751907968981105,,Very Low
SYNID0200776169,0.19150958042817884,0,0.097530600531758,,Very Low
SYNID0200672528,0.19150958042817884,0,0.097530600531758,,Very Low
SYNID0200830799,0.19150958042817884,0,0.097530600531758,,Very Low
SYNID0100190359,0.19149561072024937,0,0.09753566141215836,,Very Low
SYNID0200663919,0.19147432695565908,0,0.09754337199477076,,Very Low
SYNID0102224977,0.1914737437985525,0,0.09754358325819773,,Very Low
SYNID0200674036,0.19146318271671453,0,0.0975474092774925,,Very Low
SYNID0107434534,0.19138982944492733,0,0.09757398335744932,,Very Low
SYNID0200422014,0.19137760726297567,0,0.09757841115231813,,Very Low
SYNID0109208125,0.19136894605565788,0,0.09758154889396453,,Very Low
SYNID0101222634,0.19135538784909517,0,0.09758646069757587,,Very Low
SYNID0200726612,0.1913451503256403,0,0.0975901694996541,,Very Low
SYNID0103983951,0.19134373808238958,0,0.09759068112052866,0.0,Very Low
SYNID0101231205,0.19132619908723,0,0.09759703506559991,,Very Low
SYNID0100309721,0.19131967486031443,0,0.0975993986319888,,Very Low
SYNID0100483892,0.19131087228782145,0,0.09760258758674917,,Very Low
SYNID0106913013,0.1913000686901269,0,0.09760650146355332,,Very Low
SYNID0109116713,0.19129841001821077,0,0.0976071023594513,,Very Low
SYNID0200389596,0.1912906405566055,0,0.09760991704363498,,Very Low
SYNID0106313172,0.19127752300812806,0,0.09761466920769779,,Very Low
SYNID0107966602,0.1912702072702487,0,0.09761731951897379,,Very Low
SYNID0200850942,0.19125594737082566,0,0.09762248552859015,,Very Low
SYNID0200068741,0.19124198608272902,0,0.09762754335869289,,Very Low
SYNID0100259428,0.19122490996727232,0,0.09763372961387201,,Very Low
SYNID0103030265,0.19122042288955918,0,0.09763535517138316,,Very Low
SYNID0105660335,0.1912174343904922,0,0.09763643783083681,,Very Low
SYNID0200203652,0.19121001125926956,0,0.09763912704807054,,Very Low
SYNID0104433994,0.1912034217933698,0,0.09764151424893325,,Very Low
SYNID0109150057,0.19116713102316324,0,0.09765466149929669,,Very Low
SYNID0106049561,0.19116058292827087,0,0.09765703371246448,,Very Low
SYNID0106876039,0.1911534513247345,0,0.0976596173164126,,Very Low
SYNID0200121525,0.19114635709342304,0,0.09766218738132598,,Very Low
SYNID0109085332,0.19113558272718437,0,0.09766609066829512,,Very Low
SYNID0200278634,0.19113519198864712,0,0.09766623222322346,,Very Low
SYNID0106259313,0.19111707553434068,0,0.09767279536749152,,Very Low
SYNID0200959708,0.1911122328939531,0,0.09767454973658407,,Very Low
SYNID0200672889,0.19110511111725262,0,0.09767712978051207,,Very Low
SYNID0200409830,0.19106937400187918,0,0.09769007645539407,,Very Low
SYNID0107297442,0.19105010802493425,0,0.097697056043343,,Very Low
SYNID0105197173,0.19104911688723514,0,0.0976974151080694,,Very Low
SYNID0108111161,0.19104391277795107,0,0.09769930042842184,,Very Low
SYNID0200701962,0.19102512700044552,0,0.09770610605196556,,Very Low
SYNID0108885802,0.1910123186288143,0,0.0977107462088877,,Very Low
SYNID0106717691,0.19099792997623935,0,0.09771595886259327,,Very Low
SYNID0107597528,0.1909884143614439,0,0.09771940613498142,,Very Low
SYNID0105455977,0.19098726269832367,0,0.097719823354106,,Very Low
SYNID0200576775,0.19097862084482606,0,0.09772295408434101,,Very Low
SYNID0100236898,0.1909724442308788,0,0.0977251917191308,,Very Low
SYNID0100262577,0.19094146729048944,0,0.09773641390010063,,Very Low
SYNID0200656743,0.19093485850132244,0,0.09773880810130614,,Very Low
SYNID0102136171,0.19092410009574592,0,0.0977427056061213,,Very Low
SYNID0104416400,0.19091332377183248,0,0.09774660960230769,,Very Low
SYNID0108879211,0.19090093378047854,0,0.0977510981903813,,Very Low
SYNID0101378439,0.1908824081513136,0,0.09775780956860186,,Very Low
SYNID0200080902,0.19086315465483966,0,0.09776478463518418,,Very Low
SYNID0108073701,0.1908403356900627,0,0.09777305138293435,,Very Low
SYNID0108242720,0.1908270991082275,0,0.09777784666984485,,Very Low
SYNID0108923361,0.1908267253348238,0,0.09777798207872401,,Very Low
SYNID0200152937,0.19081337055987782,0,0.09778282018408146,,Very Low
SYNID0200948908,0.19069939452082865,0,0.09782411089001808,,Very Low
SYNID0104497545,0.1906739522595697,0,0.09783332799333883,,Very Low
SYNID0102723880,0.19066135581267582,0,0.09783789137515908,,Very Low
SYNID0108165899,0.19064979713199748,0,0.09784207879989226,,Very Low
SYNID0200570814,0.19062302074195617,0,0.0978517792251436,,Very Low
SYNID0105594492,0.1906209922394442,0,0.09785251410153878,,Very Low
SYNID0108438799,0.19062030190361984,0,0.09785276419316996,,Very Low
SYNID0104037725,0.19060118470886533,0,0.09785968988100335,,Very Low
SYNID0200116359,0.19060030896600644,0,0.09786000714102716,,Very Low
SYNID0200189987,0.1905734627447814,0,0.09786973286439288,,Very Low
SYNID0107457713,0.19054550990995495,0,0.09787985948655437,,Very Low
SYNID0200770329,0.19053794416154798,0,0.09788260037047408,,Very Low
SYNID0200733901,0.19052604016580044,0,0.09788691289433421,,Very Low
SYNID0104511859,0.19047693806267,0,0.09790470137442303,,Very Low
SYNID0109036450,0.19044029129497866,0,0.09791797759388893,,Very Low
SYNID0104636872,0.1904193229699359,0,0.09792557390053852,,Very Low
SYNID0108640782,0.19040022768889647,0,0.0979324916495738,,Very Low
SYNID0200074039,0.19038367766816938,0,0.09793848731361676,,Very Low
SYNID0106290083,0.1903387363106546,0,0.09795476845825923,,Very Low
SYNID0101621714,0.19032976689033446,0,0.09795801785786945,,Very Low
SYNID0200088065,0.1902647979107651,0,0.09798155451568613,,Very Low
SYNID0107254303,0.19026101071433532,0,0.0979829265234819,,Very Low
SYNID0200524462,0.19025887355622095,0,0.09798370076312013,,Very Low
SYNID0101138875,0.19024740123348421,0,0.09798785690250245,,Very Low
SYNID0104863491,0.19023673013877895,0,0.09799172277674384,,Very Low
SYNID0104508822,0.19022264556214818,0,0.09799682527123965,,Very Low
SYNID0105187126,0.19019460328270005,0,0.09800698429698002,,Very Low
SYNID0108318239,0.19016955463806418,0,0.09801605880271297,,Very Low
SYNID0100823739,0.19015763501842725,0,0.09802037698672261,,Very Low
SYNID0104061268,0.19011626732528927,0,0.09803536348096198,,Very Low
SYNID0108899968,0.1901088106913649,0,0.09803806483539768,,Very Low
SYNID0200118413,0.19010362643884657,0,0.09803994296213397,,Very Low
SYNID0109791418,0.1900878856775918,0,0.09804564545144323,,Very Low
SYNID0200626470,0.19008518405767852,0,0.09804662418165988,,Very Low
SYNID0107444622,0.19008352846938295,0,0.09804722396043825,,Very Low
SYNID0105843394,0.1900541240641276,0,0.09805787645074032,,Very Low
SYNID0109600489,0.19003258722161948,0,0.0980656787172362,,Very Low
SYNID0200293434,0.19001355885076243,0,0.09807257222636379,,Very Low
SYNID0102243166,0.18999299442517045,0,0.0980800222102109,,Very Low
SYNID0104299971,0.18997332632478342,0,0.0980871474775582,,Very Low
SYNID0107283846,0.18996378567418767,0,0.0980906038197989,,Very Low
SYNID0108926184,0.18993696012822214,0,0.09810032205302838,,Very Low
SYNID0100724372,0.1899310408066874,0,0.09810246647712728,,Very Low
SYNID0200980890,0.18990962673380157,0,0.09811022426721905,,Very Low
SYNID0103161517,0.18988101169722824,0,0.09812059078872981,,Very Low
SYNID0200963474,0.18987559192720216,0,0.09812255423764643,,Very Low
SYNID0105661055,0.18986009541843366,0,0.09812816824030823,,Very Low
SYNID0200011226,0.18983588805459345,0,0.09813693797077233,,Very Low
SYNID0100404804,0.18982589894335913,0,0.09814055677923406,,Very Low
SYNID0106510985,0.1898156425150307,0,0.09814427243008139,,Very Low
SYNID0200559336,0.18980752683708085,0,0.09814721253990183,,Very Low
SYNID0105681916,0.18978816125410675,0,0.09815422821265679,,Very Low
SYNID0200753953,0.18977974476859014,0,0.09815727729763452,,Very Low
SYNID0100569485,0.18976927902689855,0,0.09816106877754732,,Very Low
SYNID0101799652,0.18975364885682802,0,0.09816673120239999,,Very Low
SYNID0109730765,0.1897527020059179,0,0.09816707422311577,,Very Low
SYNID0200597841,0.18974841977981607,0,0.09816862556794403,,Very Low
SYNID0104897169,0.1897368049642195,0,0.09817283332897264,,Very Low
SYNID0109203294,0.1897300380955504,0,0.09817528479848026,,Very Low
SYNID0200137964,0.18972670599557792,0,0.09817649193606165,,Very Low
SYNID0108198701,0.18972625323162504,0,0.09817665596126723,,Very Low
SYNID0200992128,0.18971416469579686,0,0.098181035339444,,Very Low
SYNID0200841057,0.18969982371390046,0,0.09818623072323929,,Very Low
SYNID0107016151,0.18967112940888012,0,0.098196625961752,,Very Low
SYNID0102104266,0.18966986275445025,0,0.09819708483938999,,Very Low
SYNID0101839584,0.18965827142775402,0,0.09820128409096973,,Very Low
SYNID0106537178,0.18965825541016615,0,0.09820128989374649,,Very Low
SYNID0101632190,0.189643658463175,0,0.0982065780073782,,Very Low
SYNID0200169308,0.1896390671125354,0,0.09820824134039707,,Very Low
SYNID0200339619,0.1896275584713325,0,0.09821241063706332,,Very Low
SYNID0105497352,0.18962131425039758,0,0.09821467276419615,,Very Low
SYNID0200584932,0.18961570508248948,0,0.09821670482729095,,Very Low
SYNID0109631956,0.1896000230681068,0,0.09822238603405836,,Very Low
SYNID0108672332,0.189587032021387,0,0.09822709236965654,,Very Low
SYNID0106170201,0.18958367732553585,0,0.0982283076931671,,Very Low
SYNID0107550137,0.18956909247921297,0,0.09823359142302535,,Very Low
SYNID0103457643,0.1895679391127539,0,0.09823400925922754,,Very Low
SYNID0105700015,0.18956731022075507,0,0.09823423709127721,,Very Low
SYNID0200532870,0.1895474365253646,0,0.09824143684062003,,Very Low
SYNID0108311176,0.18953282558719464,0,0.09824673002291051,,Very Low
SYNID0200934060,0.18951012958211957,0,0.09825495222539543,,Very Low
SYNID0108364188,0.1895095490846196,0,0.09825516252531258,,Very Low
SYNID0104861163,0.18950945827679216,0,0.09825519542274724,,Very Low
SYNID0106562928,0.18950003090028164,0,0.09825861072858255,,Very Low
SYNID0200784809,0.18947453465149255,0,0.09826784739025302,,Very Low
SYNID0200445689,0.18942326054163633,0,0.0982864227347719,,Very Low
